age,income,education,gender,hours_per_week,occupation,marital_status,health_condition
30,30052.11653890536,Doctorado,Femenino,54.0,Estudiante,Soltero,Mala
34,29880.756490932814,Maestría,Otro,48.0,Doctor,Viudo,Buena
23,41548.31685156834,Doctorado,Masculino,26.0,Artista,Soltero,Mala
51,45625.005510495525,Maestría,Masculino,35.0,Estudiante,Divorciado,Mala
49,61594.15710899221,Doctorado,Femenino,34.0,Comerciante,Soltero,Mala
26,72713.70934861139,Bachillerato,Otro,55.0,nan,Divorciado,Regular
51,49582.92444472563,Maestría,Masculino,23.0,Comerciante,Viudo,Mala
18,42472.3092490743,Bachillerato,Femenino,27.0,Comerciante,Soltero,Regular
50,59265.61775235766,Maestría,Femenino,,Artista,Soltero,Regular
49,50636.756161778896,Universitario,Femenino,54.0,Ingeniero,Soltero,Mala
20,,Doctorado,Masculino,55.0,Estudiante,Viudo,Buena
60,59605.32751041354,Bachillerato,Otro,47.0,Comerciante,Casado,Regular
45,42461.88874914636,Maestría,Otro,44.0,Ingeniero,Casado,Regular
34,58885.30158874378,Universitario,Otro,49.0,Ama de casa,Soltero,Buena
41,59717.929664976145,Universitario,Otro,23.0,Doctor,Viudo,Buena
20,26833.420474496383,Universitario,Otro,26.0,Comerciante,Viudo,Buena
25,31130.378134519375,Bachillerato,Otro,59.0,Artista,Soltero,Mala
55,69213.88703399283,Maestría,Femenino,,Artista,Casado,Mala
63,59530.76126368419,Doctorado,Femenino,49.0,Comerciante,Casado,Regular
38,56197.61441847625,Maestría,Masculino,58.0,Artista,Casado,Regular
18,54738.113789127776,Universitario,Masculino,60.0,Artista,Casado,Mala
25,67701.74369093287,Universitario,Otro,30.0,Artista,Divorciado,Mala
43,43153.743726828725,Universitario,Otro,53.0,Estudiante,Divorciado,Regular
42,56137.2842288576,Maestría,Femenino,22.0,nan,Divorciado,Mala
19,,Maestría,Masculino,,nan,Viudo,Mala
53,69094.09958443395,Doctorado,Femenino,27.0,nan,Casado,Buena
48,,Universitario,Masculino,42.0,Artista,Viudo,Buena
52,43351.790796979825,Universitario,Masculino,55.0,nan,Casado,Buena
46,55530.26671048293,Doctorado,Femenino,46.0,Doctor,Viudo,Mala
52,61261.140301225896,Bachillerato,Otro,32.0,Artista,Divorciado,Buena
39,64140.36320560597,Bachillerato,Masculino,58.0,Doctor,Divorciado,Mala
41,74739.11402353973,Bachillerato,Otro,22.0,Artista,Soltero,Mala
35,26817.417594067636,Universitario,Masculino,60.0,nan,Casado,Mala
23,31489.647871974237,Doctorado,Otro,52.0,Artista,Casado,Regular
21,36485.05031845027,Doctorado,Otro,,Artista,Soltero,Regular
43,30896.90314976814,Bachillerato,Femenino,46.0,Doctor,Soltero,Regular
39,49076.7730353588,Universitario,Femenino,37.0,Artista,Viudo,Regular
24,77961.4780306272,Doctorado,Otro,33.0,Ama de casa,Soltero,Mala
37,44760.29581995579,Doctorado,Masculino,55.0,Estudiante,Soltero,Buena
40,53260.83318942073,Bachillerato,Masculino,47.0,Comerciante,Viudo,Buena
41,,Maestría,Femenino,38.0,Comerciante,Soltero,Mala
39,49424.406837493065,Maestría,Femenino,51.0,nan,Soltero,Mala
30,,Maestría,Masculino,42.0,Estudiante,Viudo,Regular
40,39290.65513638764,Doctorado,Masculino,54.0,Estudiante,Viudo,Mala
28,63363.90490634238,Universitario,Masculino,57.0,Ama de casa,Viudo,Buena
32,70050.10952045195,Doctorado,Femenino,35.0,Ama de casa,Divorciado,Regular
62,,Doctorado,Masculino,38.0,Comerciante,Divorciado,Mala
59,87695.59500214964,Universitario,Masculino,32.0,Doctor,Soltero,Buena
23,51471.21968085959,Bachillerato,Masculino,31.0,Artista,Divorciado,Mala
57,37270.38517286204,Maestría,Masculino,32.0,Ama de casa,Viudo,Mala
28,57497.94109583381,Doctorado,Otro,49.0,Comerciante,Viudo,Mala
44,43858.07343297003,Universitario,Masculino,24.0,Ama de casa,Viudo,Mala
44,58187.89500466512,Doctorado,Femenino,29.0,Artista,Casado,Regular
37,42706.75669458223,Maestría,Otro,46.0,Artista,Casado,Buena
64,19317.495766532742,Doctorado,Otro,40.0,Doctor,Viudo,Mala
34,65589.79257656439,Bachillerato,Femenino,60.0,Estudiante,Viudo,Mala
19,51752.739645224196,Maestría,Femenino,29.0,Ingeniero,Viudo,Mala
37,24251.174317576315,Doctorado,Femenino,45.0,Artista,Viudo,Buena
32,33393.683662704825,Doctorado,Femenino,39.0,nan,Viudo,Buena
27,53777.56485671741,Doctorado,Otro,26.0,Estudiante,Casado,Mala
62,31326.969410606085,Maestría,Masculino,51.0,Comerciante,Casado,Mala
53,58384.73924652611,Bachillerato,Femenino,32.0,nan,Divorciado,Buena
53,,Maestría,Masculino,,Ama de casa,Soltero,Buena
26,26061.00253486958,Doctorado,Otro,39.0,Estudiante,Casado,Regular
44,,Doctorado,Otro,,Artista,Casado,Regular
58,41154.04081716282,Maestría,Femenino,39.0,Ama de casa,Divorciado,Buena
63,,Doctorado,Femenino,34.0,Estudiante,Divorciado,Regular
31,52547.294883854156,Bachillerato,Otro,38.0,Ingeniero,Casado,Mala
43,48057.34451680517,Universitario,Otro,60.0,Ingeniero,Divorciado,Regular
62,,Bachillerato,Femenino,21.0,nan,Casado,Buena
32,53669.19277411098,Universitario,Masculino,26.0,Artista,Viudo,Regular
31,45147.38454609978,Universitario,Masculino,25.0,nan,Casado,Mala
24,68842.78848198043,Bachillerato,Femenino,26.0,Ingeniero,Casado,Mala
61,61325.595628466064,Doctorado,Femenino,47.0,nan,Soltero,Buena
26,,Universitario,Masculino,33.0,Estudiante,Casado,Mala
56,43677.742033439165,Doctorado,Femenino,21.0,Comerciante,Viudo,Mala
32,62222.54564175877,Doctorado,Masculino,51.0,Ingeniero,Soltero,Regular
64,71452.59341538511,Universitario,Femenino,34.0,Ingeniero,Soltero,Buena
46,51951.3448144796,Maestría,Femenino,24.0,Doctor,Soltero,Regular
47,56905.831754033825,Universitario,Femenino,41.0,nan,Divorciado,Regular
49,36950.91385576717,Doctorado,Femenino,58.0,Comerciante,Casado,Mala
48,49644.03302946049,Maestría,Otro,55.0,Ingeniero,Casado,Mala
26,33142.46148998275,Doctorado,Masculino,49.0,Doctor,Viudo,Mala
61,52066.00308604364,Universitario,Masculino,31.0,nan,Divorciado,Mala
20,53662.690493655755,Universitario,Otro,49.0,Comerciante,Divorciado,Buena
33,24063.718906706876,Universitario,Otro,23.0,Artista,Casado,Buena
46,42541.39657141615,Doctorado,Otro,30.0,Doctor,Viudo,Mala
52,69505.9732010204,Universitario,Masculino,31.0,Ingeniero,Casado,Regular
55,41479.977181879105,Maestría,Femenino,54.0,Doctor,Casado,Regular
60,58918.51311074734,Bachillerato,Masculino,37.0,Artista,Viudo,Mala
56,61163.7685979793,Bachillerato,Masculino,44.0,Estudiante,Divorciado,Buena
55,46146.46572965994,Maestría,Femenino,29.0,Artista,Soltero,Buena
42,35224.22018086881,Doctorado,Masculino,51.0,nan,Soltero,Buena
23,53545.038011734345,Universitario,Otro,,Comerciante,Casado,Regular
32,55031.36617083007,Maestría,Otro,52.0,nan,Divorciado,Buena
52,,Universitario,Otro,47.0,Ama de casa,Viudo,Buena
29,59812.579438144894,Universitario,Otro,54.0,Artista,Soltero,Buena
34,51514.314649190404,Bachillerato,Masculino,28.0,Ama de casa,Divorciado,Regular
49,51196.22014295178,Bachillerato,Masculino,54.0,Artista,Divorciado,Buena
30,74330.74910006757,Maestría,Otro,28.0,Comerciante,Casado,Buena
18,,Maestría,Otro,54.0,Ama de casa,Divorciado,Regular
52,73465.10049727261,Doctorado,Otro,,Doctor,Divorciado,Regular
18,75989.72800360635,Maestría,Otro,52.0,Estudiante,Casado,Mala
34,51458.58227207575,Doctorado,Femenino,,Doctor,Viudo,Buena
22,48976.193146727936,Universitario,Otro,39.0,Ingeniero,Soltero,Regular
54,58185.92461246377,Doctorado,Femenino,49.0,Estudiante,Divorciado,Buena
21,21419.699895287788,Doctorado,Masculino,26.0,Comerciante,Casado,Regular
23,76452.9502107315,Bachillerato,Masculino,45.0,Ingeniero,Divorciado,Regular
48,26727.47235320274,Maestría,Masculino,44.0,Ama de casa,Viudo,Regular
60,31694.287934504842,Universitario,Masculino,54.0,nan,Viudo,Regular
38,,Bachillerato,Masculino,22.0,Doctor,Divorciado,Mala
63,9597.83512718138,Maestría,Femenino,21.0,nan,Soltero,Regular
33,52573.01820250855,Doctorado,Otro,54.0,Comerciante,Soltero,Mala
55,59044.231737219205,Bachillerato,Otro,59.0,Doctor,Soltero,Regular
59,50859.55744281001,Bachillerato,Femenino,27.0,Comerciante,Soltero,Buena
46,85360.13993652309,Doctorado,Masculino,29.0,Ingeniero,Viudo,Regular
45,46874.99515886871,Bachillerato,Femenino,42.0,Estudiante,Viudo,Regular
63,43225.20103882549,Universitario,Femenino,35.0,Artista,Soltero,Buena
51,46374.38725763285,Universitario,Masculino,47.0,Ingeniero,Soltero,Buena
29,,Universitario,Otro,41.0,Estudiante,Viudo,Regular
45,40510.4149816282,Bachillerato,Femenino,43.0,nan,Soltero,Mala
52,51813.1628868719,Doctorado,Otro,23.0,Ingeniero,Divorciado,Buena
42,,Bachillerato,Femenino,44.0,Ama de casa,Casado,Regular
31,70158.89555231619,Maestría,Femenino,22.0,Ama de casa,Divorciado,Regular
25,69127.25115586627,Maestría,Otro,55.0,Estudiante,Viudo,Regular
42,43242.02545631425,Bachillerato,Otro,31.0,Estudiante,Viudo,Buena
19,41365.411447099395,Bachillerato,Masculino,47.0,Estudiante,Casado,Buena
53,71095.15706325542,Maestría,Masculino,40.0,Comerciante,Divorciado,Mala
36,27682.968740065106,Doctorado,Masculino,53.0,Doctor,Casado,Buena
64,42442.810425793155,Doctorado,Masculino,47.0,Doctor,Viudo,Mala
58,64760.353251328386,Universitario,Femenino,29.0,Ingeniero,Viudo,Buena
19,33733.52673325843,Bachillerato,Otro,,Estudiante,Divorciado,Mala
60,45823.74094903739,Maestría,Femenino,26.0,Ama de casa,Divorciado,Mala
45,56623.266894639455,Doctorado,Masculino,50.0,Estudiante,Casado,Regular
33,48255.72467520613,Bachillerato,Femenino,57.0,Ama de casa,Divorciado,Regular
33,52636.73227288986,Bachillerato,Femenino,54.0,Comerciante,Viudo,Regular
59,61117.13827287314,Maestría,Femenino,20.0,Artista,Divorciado,Mala
31,44496.77158825618,Doctorado,Otro,46.0,Artista,Casado,Regular
24,39191.38329451694,Bachillerato,Otro,39.0,nan,Soltero,Regular
50,42463.97168595703,Doctorado,Otro,33.0,Doctor,Divorciado,Buena
46,53093.38514351879,Universitario,Femenino,30.0,Estudiante,Viudo,Buena
24,60862.67253096781,Bachillerato,Masculino,40.0,nan,Divorciado,Buena
32,73854.16398907607,Doctorado,Femenino,46.0,Comerciante,Viudo,Regular
49,51399.160701748726,Maestría,Otro,56.0,Estudiante,Casado,Regular
24,39664.29184626339,Universitario,Otro,39.0,Ama de casa,Soltero,Mala
51,20014.793502831926,Universitario,Otro,54.0,Artista,Divorciado,Mala
64,43606.66271284961,Bachillerato,Otro,52.0,Ingeniero,Casado,Buena
44,32392.741760466073,Bachillerato,Femenino,50.0,Doctor,Divorciado,Buena
50,66950.79297933013,Maestría,Otro,21.0,Ingeniero,Soltero,Buena
64,56272.42771198505,Universitario,Masculino,22.0,Artista,Viudo,Regular
49,15303.441651826914,Bachillerato,Masculino,33.0,Ama de casa,Viudo,Mala
25,58884.20825836848,Doctorado,Otro,22.0,Ingeniero,Divorciado,Regular
57,45497.92804564433,Doctorado,Otro,35.0,Ingeniero,Divorciado,Buena
19,75646.74758458893,Bachillerato,Femenino,51.0,Comerciante,Casado,Mala
23,32606.49000272205,Doctorado,Otro,26.0,Artista,Viudo,Regular
55,,Maestría,Masculino,60.0,Comerciante,Divorciado,Buena
45,45039.210559036495,Doctorado,Otro,45.0,nan,Viudo,Mala
56,68903.59240414648,Maestría,Masculino,32.0,Artista,Viudo,Buena
63,39335.275308171345,Maestría,Femenino,34.0,Comerciante,Divorciado,Mala
41,76411.72436197146,Maestría,Femenino,53.0,Ama de casa,Casado,Mala
30,40207.8186233883,Universitario,Masculino,25.0,nan,Casado,Regular
27,74701.20473493545,Bachillerato,Masculino,46.0,Doctor,Casado,Mala
47,35776.120969590826,Maestría,Masculino,29.0,Comerciante,Casado,Buena
47,,Bachillerato,Femenino,45.0,nan,Viudo,Regular
31,40189.142641836195,Maestría,Femenino,49.0,Artista,Casado,Regular
41,45326.273683075895,Universitario,Masculino,50.0,nan,Soltero,Mala
42,25788.211344581785,Universitario,Femenino,31.0,Estudiante,Soltero,Regular
27,33903.364494525005,Universitario,Femenino,48.0,Ingeniero,Divorciado,Mala
22,50640.099616972584,Maestría,Femenino,,Ama de casa,Casado,Buena
55,33501.577940083545,Bachillerato,Otro,38.0,Artista,Divorciado,Buena
29,65734.58333814767,Maestría,Otro,43.0,Comerciante,Viudo,Buena
40,71120.56523677634,Doctorado,Masculino,58.0,Comerciante,Soltero,Regular
42,44193.30225359977,Maestría,Otro,43.0,Comerciante,Divorciado,Buena
55,54278.936961546155,Universitario,Otro,60.0,Comerciante,Casado,Regular
58,70310.89974846508,Universitario,Masculino,46.0,nan,Soltero,Regular
58,57500.463974454724,Bachillerato,Otro,47.0,Comerciante,Divorciado,Buena
52,49709.39874831132,Doctorado,Femenino,,Comerciante,Soltero,Buena
64,67444.25652454459,Universitario,Otro,47.0,Doctor,Soltero,Buena
51,76560.59919595254,Universitario,Femenino,38.0,Ama de casa,Divorciado,Mala
31,38339.44865244187,Maestría,Femenino,44.0,Ama de casa,Divorciado,Mala
51,62241.73328068118,Maestría,Masculino,42.0,Doctor,Casado,Regular
25,40888.55059069413,Universitario,Otro,43.0,Ingeniero,Divorciado,Buena
30,79022.75061862769,Universitario,Otro,54.0,Artista,Casado,Mala
27,39022.86306489475,Bachillerato,Masculino,25.0,Artista,Soltero,Mala
64,,Maestría,Otro,50.0,Doctor,Divorciado,Regular
47,57368.527689364404,Bachillerato,Otro,24.0,Estudiante,Divorciado,Mala
30,57507.91624711136,Doctorado,Masculino,21.0,Artista,Soltero,Mala
53,47169.78234312707,Universitario,Masculino,51.0,Artista,Viudo,Mala
52,59703.0525317269,Maestría,Femenino,45.0,Artista,Casado,Mala
19,40826.24616653912,Bachillerato,Femenino,58.0,Doctor,Viudo,Buena
35,28969.18124467622,Maestría,Femenino,46.0,Doctor,Viudo,Regular
61,46213.027124409964,Universitario,Femenino,59.0,Ingeniero,Soltero,Buena
27,50012.67396557516,Maestría,Otro,31.0,Ingeniero,Viudo,Mala
34,44221.30760003857,Doctorado,Femenino,56.0,Ingeniero,Divorciado,Mala
21,53887.86707940692,Maestría,Otro,25.0,Comerciante,Soltero,Regular
59,45975.947794929925,Maestría,Femenino,28.0,Ama de casa,Casado,Buena
40,26415.362665684203,Doctorado,Otro,,Comerciante,Casado,Regular
38,54980.67657590109,Bachillerato,Femenino,31.0,Ama de casa,Divorciado,Regular
42,98010.32015004507,Maestría,Femenino,21.0,Ama de casa,Casado,Regular
51,59233.30413866707,Bachillerato,Masculino,26.0,Ama de casa,Viudo,Buena
38,62035.18372332646,Maestría,Otro,,Doctor,Casado,Buena
39,51786.20997569001,Universitario,Masculino,22.0,Estudiante,Viudo,Mala
54,51768.99014396424,Bachillerato,Femenino,24.0,Ama de casa,Casado,Buena
62,49800.167749770895,Doctorado,Masculino,57.0,Artista,Viudo,Mala
30,47805.52804371847,Maestría,Otro,57.0,Estudiante,Casado,Mala
44,,Universitario,Otro,38.0,Ama de casa,Soltero,Mala
20,50090.213154297526,Bachillerato,Otro,24.0,Comerciante,Divorciado,Regular
40,61291.56813044984,Universitario,Otro,35.0,Ingeniero,Casado,Buena
64,53486.60859109429,Maestría,Femenino,49.0,Artista,Casado,Buena
37,58872.506627393974,Maestría,Otro,53.0,Estudiante,Casado,Regular
36,34682.83593435284,Bachillerato,Femenino,47.0,Comerciante,Divorciado,Regular
52,52202.289570694586,Doctorado,Femenino,49.0,Doctor,Divorciado,Regular
49,64921.59124496105,Doctorado,Otro,34.0,Comerciante,Soltero,Regular
21,48269.78751624649,Universitario,Femenino,34.0,Comerciante,Casado,Mala
18,16941.73264120106,Maestría,Masculino,33.0,Estudiante,Divorciado,Mala
45,,Bachillerato,Femenino,57.0,Artista,Viudo,Mala
64,62450.8216149153,Doctorado,Otro,49.0,Ingeniero,Divorciado,Buena
40,61311.00354641136,Bachillerato,Masculino,48.0,Ama de casa,Casado,Mala
21,31839.361807832676,Doctorado,Otro,54.0,Artista,Casado,Regular
50,53992.54846359544,Doctorado,Otro,32.0,Ama de casa,Divorciado,Buena
29,70258.94362630864,Doctorado,Femenino,58.0,Ingeniero,Divorciado,Mala
42,79092.82571013762,Bachillerato,Femenino,59.0,Ingeniero,Viudo,Buena
46,47114.993985297406,Maestría,Femenino,55.0,Ingeniero,Soltero,Regular
58,,Maestría,Femenino,39.0,Comerciante,Soltero,Regular
27,,Doctorado,Otro,49.0,Estudiante,Divorciado,Buena
20,41408.921777873344,Bachillerato,Otro,53.0,nan,Casado,Regular
32,59028.22105080653,Doctorado,Otro,53.0,nan,Casado,Mala
28,76186.27005549152,Doctorado,Masculino,47.0,nan,Viudo,Regular
22,,Doctorado,Masculino,24.0,Comerciante,Soltero,Buena
27,55088.9113853008,Doctorado,Femenino,47.0,Ama de casa,Casado,Regular
63,22755.712773697665,Universitario,Otro,21.0,Ama de casa,Divorciado,Regular
44,57055.96655352829,Doctorado,Masculino,49.0,Comerciante,Soltero,Regular
61,,Doctorado,Masculino,55.0,Artista,Viudo,Buena
26,57770.48124899849,Doctorado,Femenino,25.0,Ingeniero,Divorciado,Mala
55,,Universitario,Masculino,58.0,Artista,Viudo,Mala
58,44417.560992559396,Doctorado,Otro,23.0,Artista,Casado,Buena
52,76762.9645763629,Bachillerato,Otro,57.0,Estudiante,Soltero,Buena
62,76671.93070725787,Bachillerato,Otro,60.0,Ama de casa,Divorciado,Buena
56,60884.09800193071,Maestría,Otro,29.0,nan,Casado,Mala
45,41796.11632342416,Universitario,Otro,40.0,Artista,Viudo,Regular
37,33276.25393709296,Doctorado,Femenino,48.0,Artista,Soltero,Regular
53,31984.46351974453,Bachillerato,Masculino,22.0,Comerciante,Casado,Buena
54,48598.979386477644,Maestría,Femenino,45.0,Artista,Divorciado,Mala
28,42561.04706191358,Bachillerato,Femenino,38.0,Ingeniero,Soltero,Buena
36,46763.06818989642,Universitario,Masculino,41.0,nan,Divorciado,Regular
22,10476.869230073586,Maestría,Femenino,53.0,nan,Viudo,Buena
42,38874.212480525646,Doctorado,Femenino,28.0,Doctor,Viudo,Mala
33,42437.24533208854,Universitario,Masculino,29.0,Artista,Divorciado,Mala
48,21182.271818790894,Doctorado,Otro,50.0,Doctor,Viudo,Buena
31,42809.385681022475,Doctorado,Femenino,49.0,Ingeniero,Casado,Regular
34,30292.820686331117,Bachillerato,Otro,32.0,Ingeniero,Casado,Regular
58,,Bachillerato,Masculino,47.0,Ama de casa,Divorciado,Buena
63,37027.04368635811,Bachillerato,Otro,50.0,Ama de casa,Casado,Mala
29,27093.357542452737,Bachillerato,Femenino,28.0,nan,Casado,Regular
52,68116.09114784753,Bachillerato,Femenino,,Ama de casa,Soltero,Mala
35,70306.41752096721,Bachillerato,Masculino,29.0,Estudiante,Divorciado,Mala
24,34552.07565936255,Doctorado,Otro,31.0,Comerciante,Casado,Mala
42,53775.148016094885,Universitario,Femenino,55.0,Ingeniero,Soltero,Mala
47,32213.22637549947,Bachillerato,Femenino,40.0,Ingeniero,Soltero,Mala
47,30861.476816823586,Bachillerato,Otro,41.0,Comerciante,Divorciado,Buena
20,48014.17072007156,Universitario,Otro,50.0,Ama de casa,Viudo,Mala
29,50116.280487238,Bachillerato,Otro,45.0,Comerciante,Viudo,Mala
64,32608.354753685544,Doctorado,Otro,21.0,Doctor,Viudo,Mala
58,52601.964276200735,Maestría,Femenino,41.0,nan,Soltero,Mala
35,37369.16327763375,Bachillerato,Femenino,29.0,Artista,Casado,Mala
57,48309.69100718312,Doctorado,Femenino,33.0,Doctor,Soltero,Regular
27,43089.9362722377,Bachillerato,Masculino,59.0,Comerciante,Soltero,Regular
61,32458.189287842695,Universitario,Masculino,59.0,nan,Divorciado,Regular
44,83996.61675462566,Maestría,Masculino,41.0,Artista,Divorciado,Regular
38,56590.27325523133,Bachillerato,Femenino,45.0,Estudiante,Viudo,Regular
22,63005.120287291065,Doctorado,Otro,50.0,Artista,Casado,Buena
60,40454.88973826657,Universitario,Otro,60.0,Ingeniero,Viudo,Mala
20,65192.15841293303,Maestría,Femenino,36.0,Comerciante,Casado,Buena
57,58029.48940034192,Universitario,Femenino,54.0,nan,Soltero,Regular
37,69470.83093687876,Doctorado,Masculino,50.0,Artista,Divorciado,Mala
25,44950.7411265806,Maestría,Masculino,53.0,Doctor,Casado,Mala
49,61170.0945696332,Universitario,Femenino,29.0,Estudiante,Soltero,Buena
50,51059.24606143718,Bachillerato,Masculino,43.0,Doctor,Casado,Mala
22,57993.74894079217,Doctorado,Otro,22.0,nan,Divorciado,Mala
45,73666.81344919025,Doctorado,Otro,53.0,Artista,Divorciado,Buena
42,38130.706743105104,Maestría,Femenino,48.0,Artista,Viudo,Buena
60,13589.319662905691,Maestría,Otro,42.0,Ingeniero,Divorciado,Regular
26,48500.71760190531,Maestría,Femenino,55.0,Ingeniero,Viudo,Buena
62,56601.96878501189,Bachillerato,Femenino,52.0,Ingeniero,Casado,Mala
44,46814.34271198125,Maestría,Femenino,44.0,Estudiante,Viudo,Regular
56,37821.168515836995,Doctorado,Femenino,38.0,nan,Casado,Mala
45,32771.60076516759,Universitario,Otro,57.0,Ama de casa,Divorciado,Buena
52,43734.49695441045,Maestría,Masculino,33.0,Artista,Divorciado,Buena
61,47152.7114790798,Universitario,Masculino,32.0,Ingeniero,Divorciado,Buena
30,26462.721964815482,Universitario,Masculino,52.0,Artista,Viudo,Buena
26,60685.82454205996,Maestría,Femenino,34.0,Comerciante,Divorciado,Buena
58,43949.976470279886,Bachillerato,Femenino,49.0,Comerciante,Casado,Mala
63,52988.893453887176,Maestría,Otro,32.0,Ama de casa,Casado,Buena
50,34838.05486769188,Bachillerato,Femenino,30.0,Artista,Divorciado,Mala
18,38769.2239972888,Maestría,Masculino,55.0,nan,Casado,Regular
35,44787.91096478111,Universitario,Otro,43.0,Artista,Divorciado,Regular
30,58235.35990040402,Universitario,Masculino,32.0,Artista,Casado,Buena
34,30324.094635337577,Maestría,Masculino,22.0,Estudiante,Viudo,Buena
29,56794.97834740842,Doctorado,Otro,22.0,Artista,Soltero,Mala
33,68974.81905151298,Universitario,Otro,58.0,Estudiante,Casado,Mala
46,30075.569489342746,Universitario,Otro,54.0,Ama de casa,Casado,Mala
